,player_name,salary,TEAM,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT.YEAR,DRAFT.ROUND,DRAFT.NUMBER,NETRTG,player_id,Pos,Age,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,ppg,Tax,inflation,wins,MVP,MIP,Sixth_man,DPOY,ROY,NBA_1,NBA_2,NBA_3,Rookie_1,Rookie_2,Def_1,Def_2
148,PJ Tucker,7959537,HOU,"6'5""",245,Texas,USA,2006,2,35,2,2019,PF,33,26,26,34.6,2.7,6.4,0.416,1.8,4.6,0.395,0.8,1.8,0.468,0.557,0.4,0.6,0.733,1.3,4.8,6.2,1,1.2,0.4,0.9,3,7.5,0%,2.5,13,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
149,Cory Joseph,7945000,IND,"6'3""",193,Texas,Canada,2011,1,29,7.2,2019,PG,27,27,0,26.1,3.1,6.8,0.464,0.9,2.2,0.407,2.3,4.6,0.492,0.53,0.3,0.5,0.5,0.4,3.1,3.5,3.8,1.3,0.3,1.3,1.6,7.4,3.30%,2.5,19,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
150,JaMychal Green,7866667,MEM,"6'9""",227,Alabama,USA,Undrafted,Undrafted,Undrafted,-4.1,2019,PF,28,14,2,23.2,4.4,9,0.492,0.9,2.4,0.382,3.5,6.6,0.533,0.544,1.6,1.9,0.815,2.4,4.6,7,0.6,1.1,0.6,1.8,2.7,11.4,0%,2.5,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
151,Karl-Anthony Towns,7839435,MIN,"7'0""",248,Kentucky,USA,2015,1,1,-0.1,2019,C,23,27,27,33.6,7.7,15.6,0.495,1.9,4.6,0.403,5.9,11,0.534,0.555,4.2,4.9,0.857,3.3,8.6,11.9,2.4,0.9,1.7,3.4,3.7,21.6,9.85%,2.5,13,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
152,Kyle Korver,7560000,UTA,"6'7""",212,Creighton,USA,2003,2,51,-3.2,2019,PF-SG,37,22,0,16,2.3,5.2,0.443,1.6,3.7,0.432,0.7,1.5,0.471,0.596,0.7,0.9,0.8,0.1,1.6,1.7,1,0.2,0.2,1,1.2,7,5%,2.5,14,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
153,Lonzo Ball,7461960,LAL,"6'5""",190,California-Los Angeles,USA,2017,1,2,0.3,2019,PG,21,27,25,28.2,3.3,8.5,0.383,1.3,4.1,0.318,2,4.4,0.442,0.459,0.5,0.9,0.565,1.1,4,5.1,4.7,1.4,0.3,2,2.3,8.3,12.30%,2.5,17,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO
154,Doug McDermott,7333334,IND,"6'8""",225,Creighton,USA,2014,1,11,4.4,2019,SF,26,27,0,17.3,2.5,5.1,0.493,1.3,3.1,0.41,1.3,2,0.618,0.616,1,1.1,0.867,0.2,1.1,1.3,0.9,0.3,0.1,0.4,1.6,7.3,3.30%,2.5,19,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
155,Jae Crowder,7305825,UTA,"6'5""",235,Marquette,USA,2012,2,34,0.8,2019,SF,28,28,4,27.9,4,10,0.404,1.9,6.1,0.318,2.1,3.9,0.536,0.5,2.1,2.9,0.741,0.7,4,4.7,1.8,0.7,0.4,1,2.3,12.1,5%,2.5,14,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
156,DJ Augustin,7250000,ORL,"6'0""",183,Texas,USA,2008,1,9,0.8,2019,PG,31,27,27,27.1,3.3,7.5,0.446,1.6,3.7,0.424,1.8,3.8,0.466,0.55,1.9,2.1,0.879,0.5,1.6,2.1,5.1,0.4,0,1.2,1.2,10.1,0%,2.5,13,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
157,Lance Thomas,7119650,NYK,"6'8""",240,Duke,USA,Undrafted,Undrafted,Undrafted,-3.1,2019,PF,30,11,5,15.2,1.3,3.7,0.341,0.5,1.5,0.294,0.8,2.2,0.375,0.402,0.9,1,0.909,0.4,1.8,2.2,0.5,0.6,0.3,0.5,2,3.9,8.82%,2.5,9,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
158,D'Angelo Russell,7019698,BKN,"6'5""",198,Ohio State,USA,2015,1,2,-1,2019,PG,22,28,28,29.3,7,17,0.414,2.4,6.8,0.36,4.6,10.3,0.449,0.485,1.6,2.1,0.746,0.6,3.3,3.9,5.9,1.3,0.3,2.8,1.7,18.1,8.82%,2.5,NA,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
159,Langston Galloway,7000000,DET,"6'2""",200,Saint Joseph's,USA,Undrafted,Undrafted,Undrafted,2.2,2019,SG,27,24,1,25.2,3.1,7.8,0.394,1.8,5.2,0.336,1.3,2.6,0.508,0.505,1,1.3,0.781,0.6,2.1,2.7,1.3,0.4,0.1,0.5,2,9,4.25%,2.5,13,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
160,Ersan Ilyasova,7000000,MIL,"6'10""",235,None,Turkey,2005,2,36,7.1,2019,PF,31,22,2,20.4,2.7,5.9,0.454,0.9,2.5,0.345,1.8,3.4,0.533,0.527,1.2,1.4,0.867,1.5,4,5.5,1.2,0.5,0.3,0.9,3,7.4,7.65%,2.5,19,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
