PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Patty Mills,POR,21,Jun-00,185,Saint Mary's (CA),Australia,2009,2,55,10,2.6,0.2,0.5,-20.6,2.50%,3.70%,32.00%,48.00%,25.00%
Pau Gasol,LAL,29,Jul-00,250,None,Spain,2001,1,3,65,18.3,11.3,3.4,6.2,10.30%,20.30%,20.90%,59.30%,14.70%
Paul Davis,WAS,25,11-Jun,270,Michigan State,USA,2006,2,34,2,2.5,0,1.5,11.4,0.00%,0.00%,29.40%,51.20%,75.00%
Paul Millsap,UTA,25,8-Jun,250,Louisiana Tech,USA,2006,2,47,82,11.6,6.8,1.6,7.5,8.90%,16.70%,18.30%,57.30%,9.00%
Paul Pierce,BOS,32,7-Jun,235,Kansas,USA,1998,1,10,71,18.3,4.4,3.1,5.4,1.90%,11.60%,23.40%,61.30%,15.00%
Peja Stojakovic,NOH,33,10-Jun,229,None,Serbia and Mo...,1996,1,14,62,12.6,3.7,1.5,-0.9,2.00%,10.00%,18.00%,53.30%,7.20%
Pops Mensah-Bonsu,TOR,26,9-Jun,235,George Washington,USA,Undrafted,Undrafted,Undrafted,20,2,1.8,0.2,-13.7,12.60%,15.80%,18.70%,44.80%,4.10%
Primoz Brezec,MIL,30,1-Jul,255,None,Slovenia,2000,1,27,21,0.9,1.2,0,1.9,11.50%,15.10%,13.50%,33.20%,1.80%
Quentin Richardson,MIA,30,6-Jun,228,DePaul,USA,2000,1,18,76,8.9,4.9,1.2,5.3,3.30%,15.40%,14.40%,57.20%,6.70%
Quinton Ross,WAS,29,6-Jun,193,Southern Methodist,USA,Undrafted,Undrafted,Undrafted,52,1.8,0.9,0.2,-7.1,3.00%,5.50%,9.90%,39.30%,3.30%
Rafer Alston,MIA,33,2-Jun,175,Fresno State,USA,1998,2,39,52,8.2,2.5,3.4,-4.5,0.90%,8.50%,18.20%,44.30%,20.00%
Raja Bell,GSW,33,5-Jun,215,Florida International,U.S. Virgin I...,Undrafted,Undrafted,Undrafted,6,11.8,3.8,2.2,9.7,2.70%,11.20%,16.60%,57.00%,12.40%
Rajon Rondo,BOS,24,1-Jun,171,Kentucky,USA,2006,1,21,81,13.7,4.4,9.8,4.9,3.80%,9.10%,19.70%,54.00%,42.50%
Ramon Sessions,MIN,24,3-Jun,190,Nevada,USA,2007,2,56,82,8.2,2.6,3.1,-5.8,3.20%,9.00%,19.30%,51.30%,23.60%
Randolph Morris,ATL,24,11-Jun,275,Kentucky,USA,Undrafted,Undrafted,Undrafted,28,2.2,1.4,0.1,-5.2,7.90%,22.60%,20.80%,58.60%,2.70%
Randy Foye,WAS,26,4-Jun,213,Villanova,USA,2006,1,7,70,10.1,1.9,3.3,-6.9,1.00%,7.10%,20.70%,51.60%,23.40%
Rashard Lewis,ORL,30,10-Jun,230,None,USA,1998,2,32,72,14.1,4.4,1.5,7.6,2.80%,10.50%,19.30%,57.30%,7.50%
Rasheed Wallace,BOS,35,11-Jun,230,North Carolina,USA,1995,1,4,79,9,4.1,1,2,2.50%,17.50%,19.80%,50.40%,7.60%
Rasho Nesterovic,TOR,34,Jul-00,255,None,Slovenia,1998,1,17,42,3.9,2.1,0.6,-12,10.30%,14.70%,17.70%,53.90%,9.10%
Rasual Butler,LAC,31,7-Jun,205,La Salle,USA,2002,2,52,82,11.9,2.9,1.4,-5.6,1.50%,7.50%,16.40%,52.40%,6.70%
Ray Allen,BOS,34,5-Jun,205,Connecticut,USA,1996,1,5,80,16.3,3.2,2.6,7.5,1.80%,7.70%,19.40%,60.10%,11.80%
Raymond Felton,CHA,26,1-Jun,198,North Carolina,USA,2005,1,5,80,12.1,3.6,5.6,3.1,2.20%,9.50%,18.90%,52.50%,28.30%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Reggie Evans,TOR,30,8-Jun,245,Iowa,USA,Undrafted,Undrafted,Undrafted,28,3.4,3.8,0.3,-0.3,10.50%,25.00%,16.50%,49.80%,3.80%
Reggie Williams,GSW,23,6-Jun,210,Virginia Military Institute,USA,Undrafted,Undrafted,Undrafted,24,15.2,4.6,2.8,-2.8,2.30%,11.70%,18.40%,58.80%,12.50%
Renaldo Balkman,DEN,25,8-Jun,208,South Carolina,USA,2006,1,20,13,1.1,1.8,0.5,-16.1,3.90%,19.20%,12.70%,33.90%,10.80%
Richard Hamilton,DET,32,7-Jun,193,Connecticut,USA,1999,1,7,46,18.1,2.7,4.4,-5.4,1.90%,6.60%,27.00%,50.50%,22.90%
Richard Jefferson,SAS,30,7-Jun,225,Arizona,USA,2001,1,13,81,12.3,4.4,2,6.1,2.50%,12.00%,18.00%,55.10%,9.70%
Ricky Davis,LAC,30,7-Jun,195,Iowa,USA,1998,1,21,36,4.4,1.6,1.1,-11.7,2.10%,10.30%,16.80%,50.40%,12.80%
Robin Lopez,PHX,22,Jul-00,255,Stanford,USA,2008,1,15,51,8.4,4.9,0.1,4.9,11.30%,13.50%,16.40%,62.10%,1.00%
Rodney Carney,PHI,26,7-Jun,205,Memphis,USA,2006,1,16,68,4.7,2,0.5,-5,3.00%,13.10%,17.20%,51.50%,7.00%
Rodney Stuckey,DET,24,5-Jun,205,Eastern Washington,USA,2007,1,15,73,16.6,3.8,4.8,-2.1,2.70%,9.70%,25.90%,47.90%,24.60%
Rodrigue Beaubois,DAL,22,Jun-00,170,None,France,2009,1,25,56,7.1,1.4,1.3,4.6,1.80%,9.40%,23.00%,61.70%,16.20%
Roger Mason Jr.,SAS,29,5-Jun,212,Virginia,USA,2002,2,30,79,6.3,2.1,1.7,2.1,0.70%,10.00%,16.50%,49.00%,14.00%
Roko Ukic,MIL,25,5-Jun,190,None,USA,2005,2,41,13,3.1,0.2,0.9,11.2,0.00%,3.40%,18.80%,57.40%,18.50%
Ronnie Brewer,MEM,25,7-Jun,227,Arkansas,USA,2006,1,14,58,8.8,3.2,2.7,2.3,2.90%,8.70%,14.00%,52.40%,13.00%
Ronnie Price,UTA,27,2-Jun,184,Utah Valley,,Undrafted,Undrafted,Undrafted,60,4.3,1.2,2.1,2,3.60%,5.90%,17.40%,47.60%,23.60%
Ronny Turiaf,GSW,27,10-Jun,250,Gonzaga,France,2005,2,37,42,4.9,4.5,2.1,-0.7,6.20%,15.00%,11.10%,57.40%,13.90%
Roy Hibbert,IND,23,2-Jul,278,Georgetown,USA,2008,1,17,81,11.7,5.7,2,0.7,8.80%,13.60%,21.90%,53.70%,13.00%
Royal Ivey,MIL,28,4-Jun,215,Texas,USA,2004,2,37,44,2.1,0.8,0.6,0.1,1.80%,8.80%,13.00%,52.70%,12.70%
Rudy Fernandez,POR,25,6-Jun,185,None,Spain,2007,1,24,62,8.1,2.6,2,0.4,2.50%,9.80%,16.70%,54.00%,14.60%
Rudy Gay,MEM,23,8-Jun,230,Connecticut,USA,2006,1,8,80,19.6,5.9,1.9,0.3,3.70%,11.90%,22.30%,53.50%,7.60%
Russell Westbrook,OKC,21,3-Jun,187,UCLA,USA,2008,1,4,82,16.1,4.9,8,4.4,5.20%,9.10%,24.90%,49.10%,36.70%
Ryan Anderson,ORL,22,10-Jun,240,California,USA,2008,1,21,63,7.7,3.2,0.6,10.1,8.10%,14.40%,23.20%,57.40%,6.90%
Ryan Bowen,OKC,34,9-Jun,218,Iowa,USA,1998,2,55,1,4,2,0,58.8,10.00%,7.70%,8.30%,106.40%,0.00%
Ryan Gomes,MIN,27,7-Jun,245,Providence,USA,2005,2,50,76,10.9,4.6,1.6,-9,3.40%,13.10%,17.20%,52.80%,8.70%
Ryan Hollins,MIN,25,Jul-00,230,UCLA,USA,2006,2,50,73,6.1,2.8,0.7,-15.5,6.50%,10.50%,16.30%,60.00%,6.60%
Sam Young,MEM,25,6-Jun,220,Pittsburgh,USA,2009,2,36,80,7.4,2.5,0.7,-8.9,5.60%,9.40%,21.00%,51.80%,6.80%
Samuel Dalembert,PHI,30,11-Jun,250,Seton Hall,Haiti,2001,1,26,82,8.1,9.6,0.8,-4.5,11.90%,27.50%,15.00%,57.30%,4.70%
Sasha Pavlovic,MIN,26,7-Jun,235,None,Montenegro,2003,1,19,71,3.7,1.6,0.8,-14.8,1.30%,11.80%,17.20%,42.20%,10.50%
Sasha Vujacic,LAL,26,7-Jun,205,None,Slovenia,2004,1,27,67,2.8,1.2,0.6,-0.1,3.90%,9.40%,13.90%,51.80%,11.30%
Sean Marks,NOH,34,10-Jun,250,California,New Zealand,1998,2,44,14,0.7,1.6,0.1,-2,14.90%,12.30%,6.50%,49.00%,3.70%
Sean May,SAC,26,9-Jun,266,North Carolina,USA,2005,1,13,37,3.3,1.9,0.5,1.7,6.10%,15.40%,19.20%,49.20%,8.30%
Sean Williams,NJN,23,10-Jun,235,Boston College,USA,2007,1,17,20,2.6,2.3,0.1,-4.8,8.60%,11.30%,14.70%,45.30%,0.70%
Sebastian Telfair,CLE,25,Jun-00,175,None,,2004,1,13,43,4.8,1,2.9,-7.9,0.80%,6.50%,18.60%,47.90%,31.30%
Serge Ibaka,OKC,20,10-Jun,235,None,Democratic Re...,2008,1,24,73,6.3,5.4,0.1,0.3,10.70%,18.90%,15.70%,56.20%,1.30%
Sergio Rodriguez,NYK,24,3-Jun,176,None,Spain,2006,1,27,66,6.6,1.3,3.2,-2.3,2.40%,6.30%,20.70%,55.40%,30.70%
Shane Battier,HOU,31,8-Jun,220,Duke,USA,2001,1,6,67,8,4.7,2.4,-0.3,3.40%,11.30%,11.30%,54.10%,11.10%
Shannon Brown,LAL,24,4-Jun,210,Michigan State,USA,2006,1,25,82,8.1,2.2,1.3,1.1,1.70%,8.80%,18.50%,51.70%,10.50%
Shaquille O'Neal,CLE,38,1-Jul,325,Louisiana State,USA,1992,1,1,53,12,6.7,1.5,5.1,8.60%,21.40%,24.90%,56.50%,11.00%
Shaun Livingston,WAS,24,7-Jun,185,None,USA,2004,1,4,36,6.9,2.2,3.6,0.6,2.20%,8.40%,15.90%,56.30%,24.60%
Shavlik Randolph,MIA,26,10-Jun,236,Duke,USA,Undrafted,Undrafted,Undrafted,6,2.3,2.3,0.2,9,11.70%,13.70%,18.00%,37.10%,3.10%
Shawn Marion,DAL,32,7-Jun,228,Nevada-Las Vegas,USA,1999,1,9,75,12,6.4,1.4,5,7.10%,13.60%,17.70%,53.50%,6.90%
Shelden Williams,BOS,26,9-Jun,250,Duke,USA,2006,1,5,54,3.7,2.7,0.4,1.7,8.20%,16.80%,14.70%,61.20%,5.80%
Solomon Jones,IND,25,10-Jun,245,South Florida,USA,2006,2,33,52,4,2.8,0.6,-9.7,6.90%,13.50%,15.40%,49.90%,7.70%
Sonny Weems,TOR,23,6-Jun,203,Arkansas,USA,2008,2,39,69,7.5,2.8,1.5,-1.6,3.40%,11.10%,17.70%,53.30%,11.00%
Spencer Hawes,SAC,22,1-Jul,245,Washington,USA,2007,1,10,72,10,6.1,2.2,-5.8,7.60%,15.50%,19.40%,50.70%,13.20%
Stephen Curry,GSW,22,3-Jun,185,Davidson,USA,2009,1,7,80,17.5,4.5,5.9,-2.8,1.70%,10.60%,21.40%,56.80%,24.10%
Stephen Graham,CHA,28,6-Jun,215,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,70,4.2,1.9,0.3,1,3.10%,14.00%,16.80%,55.10%,5.40%
Stephen Jackson,CHA,32,8-Jun,215,Butler Community College,USA,1997,2,42,81,20.6,5,3.7,2.4,2.70%,10.70%,27.00%,51.80%,17.00%
Steve Blake,LAC,30,3-Jun,172,Maryland,USA,2003,2,38,80,7.3,2.3,4.8,-3.5,1.00%,8.20%,14.20%,53.90%,27.20%
Steve Nash,PHX,36,3-Jun,178,Santa Clara,Canada,1996,1,15,81,16.5,3.3,11,6.7,1.40%,8.20%,22.20%,61.50%,48.30%
Steve Novak,LAC,27,10-Jun,240,Marquette,USA,2006,2,32,54,2.1,0.6,0.1,-12.3,0.30%,9.00%,13.50%,50.50%,2.50%
PLAYER,TEAM,AGE,HEIGHT,WEIGHT,COLLEGE,COUNTRY,DRAFT YEAR,DRAFT ROUND,DRAFT NUMBER,GP,PTS,REB,AST,NETRTG,OREB%,DREB%,USG%,TS%,AST%
Steven Hunter,MEM,28,Jul-00,240,DePaul,USA,2001,1,15,21,2.5,2,0,-8.7,10.80%,14.20%,17.60%,45.00%,0.00%
Sundiata Gaines,UTA,24,1-Jun,195,Georgia,USA,Undrafted,Undrafted,Undrafted,32,3.3,0.9,1.2,4,2.70%,11.00%,22.10%,51.80%,28.90%
T.J. Ford,IND,27,Jun-00,165,Texas,USA,2003,1,8,47,10.3,3.2,3.8,-6.8,3.40%,9.10%,20.60%,50.70%,25.40%
Taj Gibson,CHI,25,9-Jun,225,Southern California,USA,2009,1,26,82,9,7.5,0.9,-1,10.10%,16.80%,16.40%,52.10%,4.90%
Taylor Griffin,PHX,24,7-Jun,238,Oklahoma,,2009,2,48,8,1.3,0.3,0.1,-6,0.00%,5.40%,16.70%,42.50%,5.60%
Tayshaun Prince,DET,30,9-Jun,215,Kentucky,USA,2002,1,23,49,13.5,5.1,3.3,-4.7,4.40%,12.20%,18.90%,53.00%,16.50%
Terrence Williams,NJN,23,6-Jun,220,Louisville,USA,2009,1,11,78,8.4,4.5,2.9,-7.7,2.60%,18.00%,21.10%,45.90%,22.40%
Thabo Sefolosha,OKC,26,7-Jun,215,None,Switzerland,2006,1,13,82,6,4.7,1.8,1.7,3.40%,13.40%,10.70%,50.90%,8.80%
Thaddeus Young,PHI,22,8-Jun,220,Georgia Tech,USA,2007,1,12,67,13.8,5.2,1.4,-3.7,6.20%,10.80%,21.00%,52.30%,7.50%
Theo Ratliff,CHA,37,10-Jun,235,Wyoming,USA,1995,1,18,49,3.6,3.2,0.5,-1,8.50%,12.80%,12.70%,51.10%,4.70%
Tim Duncan,SAS,34,11-Jun,260,Wake Forest,US Virgin Isl...,1997,1,1,78,17.9,10.1,3.2,8.2,9.70%,23.70%,26.10%,56.00%,17.50%
Tim Thomas,DAL,33,10-Jun,240,Villanova,USA,1997,1,7,18,7.5,2.3,0.8,-3.7,4.70%,10.80%,20.30%,57.90%,7.60%
Toney Douglas,NYK,24,1-Jun,200,Florida State,USA,2009,1,29,56,8.6,1.9,2,-4.8,3.60%,6.60%,19.00%,57.10%,16.70%
Tony Allen,BOS,28,4-Jun,213,Oklahoma State,USA,2004,1,25,54,6.1,2.7,1.3,-1.5,6.30%,10.70%,18.50%,54.00%,14.10%
Tony Battie,NJN,34,11-Jun,240,Texas Tech,USA,1997,1,5,15,2.4,1.5,0.2,-18,2.50%,15.00%,15.60%,40.50%,4.20%
Tony Parker,SAS,28,2-Jun,180,None,France,2001,1,28,56,16,2.4,5.7,6.3,0.40%,7.50%,25.30%,54.20%,30.40%
Tracy McGrady,NYK,31,8-Jun,223,None,USA,1997,1,9,30,8.2,3.1,3.3,-8.3,3.40%,11.40%,20.50%,46.60%,22.00%
Travis Diener,POR,28,1-Jun,175,Marquette,USA,2005,2,38,9,0.7,0.3,0.9,-29.3,0.00%,5.60%,9.80%,25.50%,22.20%
Travis Outlaw,LAC,25,9-Jun,207,None,USA,2003,1,23,34,9.1,3.6,1,-3.2,4.40%,12.10%,20.20%,50.30%,8.20%
Trenton Hassell,NJN,31,5-Jun,227,Austin Peay,USA,2001,2,29,52,4.5,2.9,1,-16,4.90%,9.60%,12.00%,46.50%,7.70%
Trevor Ariza,HOU,24,8-Jun,210,UCLA,USA,2004,2,43,72,14.9,5.6,3.8,0.4,2.90%,13.20%,21.00%,48.80%,16.40%
Trey Gilder,MEM,25,9-Jun,205,Northwestern State,USA,Undrafted,Undrafted,Undrafted,2,1,0.5,0,26.4,0.00%,16.70%,7.70%,100%,0.00%
Troy Murphy,IND,30,11-Jun,245,Notre Dame,USA,2001,1,14,72,14.6,10.2,2.1,-5,5.40%,25.70%,18.50%,58.50%,10.80%
Ty Lawson,DEN,22,11-May,195,North Carolina,USA,2009,1,18,65,8.3,1.9,3.1,6.4,3.30%,6.20%,17.20%,60.00%,23.30%
Tyler Hansbrough,IND,24,9-Jun,250,North Carolina,USA,2009,1,13,29,8.5,4.8,1,-4.8,10.60%,15.00%,24.20%,44.80%,9.70%
Tyreke Evans,SAC,20,6-Jun,220,Memphis,USA,2009,1,4,72,20.1,5.3,5.8,-5.9,2.40%,12.20%,26.00%,52.90%,26.80%
Tyrus Thomas,CHA,23,10-Jun,225,Louisiana State,,2006,1,4,54,9.4,6.2,1,-0.7,6.60%,20.00%,21.20%,51.10%,8.10%
Tyson Chandler,CHA,27,1-Jul,235,None,USA,2001,1,2,51,6.5,6.3,0.3,-0.3,10.50%,18.80%,13.70%,64.30%,2.30%
Udonis Haslem,MIA,30,8-Jun,235,Florida,USA,Undrafted,Undrafted,Undrafted,78,9.9,8.1,0.7,1.1,8.10%,22.00%,16.70%,53.80%,4.20%
Vince Carter,ORL,33,6-Jun,220,North Carolina,USA,1998,1,5,75,16.6,3.9,3.1,11.5,1.50%,11.00%,24.70%,54.10%,17.70%
Vladimir Radmanovic,GSW,29,10-Jun,235,None,Serbia,2001,1,12,41,6.2,4.3,1.1,-7,5.50%,15.00%,15.50%,44.90%,7.30%
Wayne Ellington,MIN,22,4-Jun,200,North Carolina,USA,2009,1,28,76,6.6,2.1,1,-6.4,2.30%,9.10%,16.70%,52.70%,8.50%
Wesley Matthews,UTA,23,5-Jun,220,Marquette,USA,Undrafted,Undrafted,Undrafted,82,9.4,2.3,1.5,5.8,2.70%,7.30%,16.30%,59.20%,9.00%
Will Bynum,DET,27,Jun-00,185,Georgia Tech,USA,Undrafted,Undrafted,Undrafted,63,10,2.3,4.5,-9.5,1.50%,8.10%,19.80%,51.30%,28.40%
Will Conroy,HOU,27,2-Jun,195,Washington,USA,Undrafted,Undrafted,Undrafted,5,1.2,0.6,1.4,-23,0.00%,7.70%,16.10%,27.60%,30.40%
Willie Green,PHI,28,3-Jun,201,Detroit Mercy,USA,2003,2,41,73,8.7,1.8,2.1,-4.9,1.30%,7.50%,18.90%,53.80%,16.40%
Wilson Chandler,NYK,23,8-Jun,225,DePaul,USA,2007,1,23,65,15.3,5.4,2.1,-2.6,4.10%,11.40%,19.90%,53.40%,9.60%
Yakhouba Diawara,MIA,27,7-Jun,225,Pepperdine,USA,Undrafted,Undrafted,Undrafted,6,0.8,0.7,0.5,-2.2,2.30%,7.00%,12.60%,25.00%,9.10%
Yi Jianlian,NJN,22,Jul-00,250,None,,2007,1,6,52,12,7.2,0.9,-6.6,7.10%,16.80%,19.90%,48.10%,4.80%
Zach Randolph,MEM,28,9-Jun,260,Michigan State,USA,2001,1,19,81,20.8,11.7,1.8,0.5,11.10%,22.00%,24.30%,54.60%,8.00%
Zaza Pachulia,ATL,26,11-Jun,275,None,Georgia,2003,2,42,78,4.3,3.8,0.5,0.3,10.60%,17.20%,14.80%,53.90%,5.80%
Zydrunas Ilgauskas,CLE,35,3-Jul,260,None,Lithuania,1996,1,20,64,7.4,5.4,0.8,9.1,9.20%,17.30%,18.60%,49.10%,5.80%
